X Y Z mgl vp cluster_5 cluster_6 cluster_6homog cluster_7
164161.218750 2322082.500000 19.531387 445.840118 521.698120 1.000000 1.000000 2.000000 1.000000
164161.296875 2322081.750000 19.531387 408.551514 534.197754 1.000000 1.000000 2.000000 1.000000
164161.359375 2322081.250000 19.531387 384.323914 546.486633 1.000000 1.000000 2.000000 1.000000
164165.843750 2322050.000000 19.531387 380.631073 706.464783 1.000000 1.000000 2.000000 1.000000
164165.953125 2322049.500000 19.531387 377.278107 726.664795 1.000000 1.000000 2.000000 1.000000
164165.750000 2322050.500000 19.531387 374.990387 689.229858 1.000000 1.000000 2.000000 1.000000
164166.046875 2322048.750000 19.531387 374.094208 751.078613 1.000000 1.000000 2.000000 1.000000
164161.515625 2322080.000000 19.531387 372.943817 568.663086 1.000000 1.000000 2.000000 1.000000
164167.765625 2322035.750000 19.531387 371.653168 1139.905396 1.000000 1.000000 2.000000 5.000000
164166.125000 2322048.250000 19.531387 371.519623 778.255981 1.000000 1.000000 2.000000 1.000000
164165.656250 2322051.250000 19.531387 369.336700 675.790527 1.000000 1.000000 2.000000 1.000000
164166.203125 2322047.500000 19.531387 368.945038 806.059937 1.000000 1.000000 2.000000 1.000000
164166.281250 2322047.000000 19.531387 366.370453 834.345459 1.000000 1.000000 2.000000 1.000000
164166.359375 2322046.500000 19.531387 363.795868 861.913940 1.000000 1.000000 2.000000 1.000000
164165.546875 2322051.750000 19.531387 363.683044 666.670105 1.000000 1.000000 2.000000 1.000000
164167.687500 2322036.250000 19.531387 363.417938 1129.649170 1.000000 1.000000 2.000000 5.000000
164166.437500 2322045.750000 19.531387 361.221283 889.016968 1.000000 1.000000 2.000000 1.000000
164161.437500 2322080.500000 19.531387 360.096313 556.519653 1.000000 1.000000 2.000000 1.000000
164166.531250 2322045.250000 19.531387 358.646698 915.072205 1.000000 1.000000 2.000000 1.000000
164165.453125 2322052.500000 19.531387 358.029358 661.985168 1.000000 1.000000 2.000000 1.000000
164166.609375 2322044.750000 19.531387 356.072113 938.829895 1.000000 1.000000 2.000000 1.000000
164167.593750 2322036.750000 19.531387 355.182709 1121.222534 1.000000 1.000000 2.000000 5.000000
164166.687500 2322044.250000 19.531387 353.519501 961.596680 1.000000 1.000000 2.000000 1.000000
164161.578125 2322079.500000 19.531387 352.794312 581.802979 1.000000 1.000000 2.000000 1.000000
164165.343750 2322053.000000 19.531387 352.375671 662.325378 1.000000 1.000000 2.000000 1.000000
164166.765625 2322043.500000 19.531387 351.386749 983.388428 1.000000 1.000000 2.000000 1.000000
164166.828125 2322043.000000 19.531387 349.253998 1003.857117 1.000000 1.000000 2.000000 5.000000
164165.250000 2322053.750000 19.531387 347.835999 665.838989 1.000000 1.000000 2.000000 1.000000
164167.515625 2322037.500000 19.531387 346.947510 1113.393188 1.000000 1.000000 2.000000 5.000000
164165.156250 2322054.250000 19.531387 346.447693 671.798279 1.000000 1.000000 2.000000 1.000000
164165.062500 2322055.000000 19.531387 345.108032 680.470459 1.000000 1.000000 2.000000 1.000000
164164.968750 2322055.500000 19.531387 343.768341 690.638977 1.000000 1.000000 2.000000 1.000000
164164.875000 2322056.000000 19.531387 342.428680 701.152039 1.000000 1.000000 2.000000 1.000000
164164.781250 2322056.750000 19.531387 341.088989 710.986816 1.000000 1.000000 2.000000 1.000000
164164.687500 2322057.250000 19.531387 339.749329 719.840088 1.000000 1.000000 2.000000 1.000000
164164.406250 2322059.000000 19.531387 338.580597 740.121094 1.000000 1.000000 2.000000 1.000000
164164.593750 2322057.750000 19.531387 338.409637 727.883118 1.000000 1.000000 2.000000 1.000000
164164.500000 2322058.500000 19.531387 338.278351 734.729187 1.000000 1.000000 2.000000 1.000000
164164.343750 2322059.750000 19.531387 334.750214 743.333191 1.000000 1.000000 2.000000 1.000000
164164.281250 2322060.250000 19.531387 333.714172 744.456848 1.000000 1.000000 2.000000 1.000000
164167.437500 2322038.000000 19.531387 333.286835 1105.241577 1.000000 1.000000 2.000000 5.000000
164164.218750 2322060.750000 19.531387 332.678101 742.807373 1.000000 1.000000 2.000000 1.000000
164164.156250 2322061.500000 19.531387 331.642059 738.499268 1.000000 1.000000 2.000000 1.000000
164164.093750 2322062.000000 19.531387 330.606018 733.573730 1.000000 1.000000 2.000000 1.000000
164164.015625 2322062.500000 19.531387 329.569946 728.377502 1.000000 1.000000 2.000000 1.000000
164163.953125 2322063.250000 19.531387 328.533905 721.955078 1.000000 1.000000 2.000000 1.000000
164163.890625 2322063.750000 19.531387 327.497864 713.142517 1.000000 1.000000 2.000000 1.000000
164163.796875 2322064.500000 19.531387 326.203857 702.732788 1.000000 1.000000 2.000000 1.000000
164163.718750 2322065.000000 19.531387 324.890137 693.878357 1.000000 1.000000 2.000000 1.000000
164163.625000 2322065.500000 19.531387 323.576447 687.739929 1.000000 1.000000 2.000000 1.000000
164161.656250 2322078.750000 19.531387 322.575500 590.783386 1.000000 1.000000 2.000000 1.000000
164163.531250 2322066.250000 19.531387 322.262756 682.664551 1.000000 1.000000 2.000000 1.000000
164167.343750 2322038.750000 19.531387 321.803528 1097.444702 1.000000 1.000000 2.000000 5.000000
164162.656250 2322072.250000 19.531387 320.994202 636.852234 1.000000 1.000000 2.000000 1.000000
164163.437500 2322066.750000 19.531387 320.949036 677.320740 1.000000 1.000000 2.000000 1.000000
164162.578125 2322072.750000 19.531387 319.768860 630.418457 1.000000 1.000000 2.000000 1.000000
164163.343750 2322067.250000 19.531387 319.635345 671.795776 1.000000 1.000000 2.000000 1.000000
164162.750000 2322071.500000 19.531387 318.721527 642.227112 1.000000 1.000000 2.000000 1.000000
164162.500000 2322073.500000 19.531387 318.543518 620.675781 1.000000 1.000000 2.000000 1.000000
164163.265625 2322068.000000 19.531387 318.321655 667.590149 1.000000 1.000000 2.000000 1.000000
164162.406250 2322074.000000 19.531387 317.977966 610.318359 1.000000 1.000000 2.000000 1.000000
164162.312500 2322074.500000 19.531387 317.757324 605.489990 1.000000 1.000000 2.000000 1.000000
164162.218750 2322075.250000 19.531387 317.536713 607.463867 1.000000 1.000000 2.000000 1.000000
164162.125000 2322075.750000 19.531387 317.316071 608.340942 1.000000 1.000000 2.000000 1.000000
164162.031250 2322076.500000 19.531387 317.095459 600.901978 1.000000 1.000000 2.000000 1.000000
164163.171875 2322068.500000 19.531387 317.007965 664.884399 1.000000 1.000000 2.000000 1.000000
164161.937500 2322077.000000 19.531387 316.874817 590.296631 1.000000 1.000000 2.000000 1.000000
164161.843750 2322077.500000 19.531387 316.654205 587.643799 1.000000 1.000000 2.000000 1.000000
164161.750000 2322078.250000 19.531387 316.433563 591.761475 1.000000 1.000000 2.000000 1.000000
164162.828125 2322071.000000 19.531387 316.306000 648.207153 1.000000 1.000000 2.000000 1.000000
164163.078125 2322069.250000 19.531387 315.741333 662.295349 1.000000 1.000000 2.000000 1.000000
164163.000000 2322069.750000 19.531387 314.497528 658.627441 1.000000 1.000000 2.000000 1.000000
164162.906250 2322070.250000 19.531387 313.890472 653.809204 1.000000 1.000000 2.000000 1.000000
164167.265625 2322039.250000 19.531387 309.248596 1089.304321 1.000000 1.000000 2.000000 5.000000
164167.843750 2322035.000000 19.531387 296.423279 1151.552734 1.000000 1.000000 2.000000 5.000000
164167.937500 2322034.500000 19.531387 294.842438 1165.010498 1.000000 1.000000 2.000000 5.000000
164168.015625 2322034.000000 19.531387 293.921600 1179.937744 1.000000 1.000000 2.000000 5.000000
164168.109375 2322033.250000 19.531387 293.564850 1195.613159 1.000000 1.000000 2.000000 5.000000
164168.187500 2322032.750000 19.531387 293.208069 1211.955078 1.000000 1.000000 2.000000 5.000000
164168.281250 2322032.000000 19.531387 292.851318 1227.580566 1.000000 1.000000 2.000000 5.000000
164168.359375 2322031.500000 19.531387 292.494537 1242.102051 1.000000 1.000000 2.000000 5.000000
164168.437500 2322031.000000 19.531387 292.137787 1256.372925 1.000000 1.000000 2.000000 5.000000
164168.531250 2322030.250000 19.531387 291.781036 1270.412598 1.000000 1.000000 2.000000 5.000000
164168.609375 2322029.750000 19.531387 289.245392 1284.047119 1.000000 1.000000 2.000000 5.000000
164167.187500 2322039.750000 19.531387 275.306183 1079.970703 1.000000 1.000000 2.000000 1.000000
164166.906250 2322042.250000 19.531387 269.926178 1022.591003 1.000000 1.000000 2.000000 1.000000
164166.984375 2322041.750000 19.531387 262.618896 1039.136963 1.000000 1.000000 2.000000 1.000000
164167.125000 2322040.500000 19.531387 240.802429 1068.500488 1.000000 1.000000 2.000000 1.000000
164167.046875 2322041.000000 19.531387 215.866028 1054.431885 1.000000 1.000000 2.000000 1.000000
164160.453125 2322087.750000 18.925310 466.370880 484.345612 1.000000 1.000000 2.000000 1.000000
164160.546875 2322087.250000 18.925310 423.506348 491.901886 1.000000 1.000000 2.000000 1.000000
164160.812500 2322085.500000 18.925310 418.536896 541.533569 1.000000 1.000000 2.000000 1.000000
164160.640625 2322086.500000 18.925310 396.539062 505.830475 1.000000 1.000000 2.000000 1.000000
164160.718750 2322086.000000 18.925310 389.936096 524.251282 1.000000 1.000000 2.000000 1.000000
164160.906250 2322084.750000 18.925310 389.334961 557.319275 1.000000 1.000000 2.000000 1.000000
164167.765625 2322035.750000 18.925310 384.122589 1263.565308 2.000000 1.000000 2.000000 5.000000
164166.046875 2322048.750000 18.925310 377.664825 845.341187 1.000000 1.000000 2.000000 1.000000
164165.953125 2322049.500000 18.925310 377.172546 818.714172 1.000000 1.000000 2.000000 1.000000
164167.687500 2322036.250000 18.925310 375.887360 1252.397217 2.000000 1.000000 2.000000 5.000000
164166.125000 2322048.250000 18.925310 375.090240 872.899170 1.000000 1.000000 2.000000 1.000000
164166.203125 2322047.500000 18.925310 372.515656 902.510620 1.000000 1.000000 2.000000 1.000000
164165.843750 2322050.000000 18.925310 371.518890 793.501831 1.000000 1.000000 2.000000 1.000000
164166.281250 2322047.000000 18.925310 369.941071 935.197632 1.000000 1.000000 2.000000 1.000000
164166.359375 2322046.500000 18.925310 367.366486 967.473633 1.000000 1.000000 2.000000 5.000000
164165.750000 2322050.500000 18.925310 365.865204 771.965515 1.000000 1.000000 2.000000 1.000000
164166.437500 2322045.750000 18.925310 364.791931 996.735046 1.000000 1.000000 2.000000 5.000000
164166.531250 2322045.250000 18.925310 362.217346 1023.507263 1.000000 1.000000 2.000000 5.000000
164167.593750 2322036.750000 18.925310 362.121857 1243.024292 2.000000 1.000000 2.000000 5.000000
164165.656250 2322051.250000 18.925310 360.211517 756.635010 1.000000 1.000000 2.000000 1.000000
164166.609375 2322044.750000 18.925310 359.642761 1049.306274 1.000000 1.000000 2.000000 5.000000
164166.687500 2322044.250000 18.925310 357.090149 1075.111572 1.000000 1.000000 2.000000 5.000000
164161.000000 2322084.250000 18.925310 355.307556 574.533325 1.000000 1.000000 2.000000 1.000000
164166.765625 2322043.500000 18.925310 354.957397 1099.641235 1.000000 1.000000 2.000000 5.000000
164165.546875 2322051.750000 18.925310 354.557861 747.022522 1.000000 1.000000 2.000000 1.000000
164166.828125 2322043.000000 18.925310 352.824615 1121.211060 1.000000 1.000000 2.000000 5.000000
164165.453125 2322052.500000 18.925310 348.904175 741.584595 1.000000 1.000000 2.000000 1.000000
164167.515625 2322037.500000 18.925310 343.697266 1235.769409 1.000000 1.000000 2.000000 5.000000
164165.343750 2322053.000000 18.925310 343.250488 740.916748 1.000000 1.000000 2.000000 1.000000
164165.250000 2322053.750000 18.925310 338.710815 744.525635 1.000000 1.000000 2.000000 1.000000
164165.156250 2322054.250000 18.925310 337.322510 751.506348 1.000000 1.000000 2.000000 1.000000
164165.062500 2322055.000000 18.925310 335.982849 760.826965 1.000000 1.000000 2.000000 1.000000
164164.968750 2322055.500000 18.925310 334.643158 771.805908 1.000000 1.000000 2.000000 1.000000
164167.437500 2322038.000000 18.925310 334.103271 1229.183472 1.000000 1.000000 2.000000 5.000000
164164.875000 2322056.000000 18.925310 333.303497 784.034241 1.000000 1.000000 2.000000 1.000000
164164.781250 2322056.750000 18.925310 331.963806 796.513733 1.000000 1.000000 2.000000 1.000000
164164.687500 2322057.250000 18.925310 330.624146 807.797546 1.000000 1.000000 2.000000 1.000000
164164.406250 2322059.000000 18.925310 329.455414 832.293762 1.000000 1.000000 2.000000 1.000000
164164.593750 2322057.750000 18.925310 329.284454 817.604309 1.000000 1.000000 2.000000 1.000000
164164.500000 2322058.500000 18.925310 329.153168 825.949463 1.000000 1.000000 2.000000 1.000000
164164.343750 2322059.750000 18.925310 325.625031 836.137634 1.000000 1.000000 2.000000 1.000000
164164.281250 2322060.250000 18.925310 324.588989 837.905762 1.000000 1.000000 2.000000 1.000000
164164.218750 2322060.750000 18.925310 323.552917 838.589294 1.000000 1.000000 2.000000 1.000000
164162.828125 2322071.000000 18.925310 323.147095 755.025330 1.000000 1.000000 2.000000 1.000000
164164.156250 2322061.500000 18.925310 322.516876 837.682861 1.000000 1.000000 2.000000 1.000000
164162.750000 2322071.500000 18.925310 322.324158 750.364807 1.000000 1.000000 2.000000 1.000000
164161.078125 2322083.500000 18.925310 321.630829 593.093018 1.000000 1.000000 2.000000 1.000000
164164.093750 2322062.000000 18.925310 321.480835 834.003235 1.000000 1.000000 2.000000 1.000000
164162.656250 2322072.250000 18.925310 321.098846 744.436401 1.000000 1.000000 2.000000 1.000000
164162.906250 2322070.250000 18.925310 320.731567 758.333252 1.000000 1.000000 2.000000 1.000000
164164.015625 2322062.500000 18.925310 320.444763 827.495239 1.000000 1.000000 2.000000 1.000000
164162.578125 2322072.750000 18.925310 319.873505 739.711548 1.000000 1.000000 2.000000 1.000000
164163.953125 2322063.250000 18.925310 319.408722 819.590515 1.000000 1.000000 2.000000 1.000000
164162.500000 2322073.500000 18.925310 318.648163 737.299072 1.000000 1.000000 2.000000 1.000000
164163.890625 2322063.750000 18.925310 318.372681 812.020142 1.000000 1.000000 2.000000 1.000000
164163.000000 2322069.750000 18.925310 318.316040 761.308960 1.000000 1.000000 2.000000 1.000000
164162.406250 2322074.000000 18.925310 318.082611 735.503723 1.000000 1.000000 2.000000 1.000000
164162.312500 2322074.500000 18.925310 317.861969 731.619080 1.000000 1.000000 2.000000 1.000000
164167.343750 2322038.750000 18.925310 317.799133 1221.905640 1.000000 1.000000 2.000000 5.000000
164162.218750 2322075.250000 18.925310 317.641357 726.394165 1.000000 1.000000 2.000000 1.000000
164162.125000 2322075.750000 18.925310 317.420715 724.052063 1.000000 1.000000 2.000000 1.000000
164162.031250 2322076.500000 18.925310 317.200104 725.131409 1.000000 1.000000 2.000000 1.000000
164163.796875 2322064.500000 18.925310 317.078674 804.681519 1.000000 1.000000 2.000000 1.000000
164161.937500 2322077.000000 18.925310 316.979462 726.122437 1.000000 1.000000 2.000000 1.000000
164161.843750 2322077.500000 18.925310 316.758850 724.131958 1.000000 1.000000 2.000000 1.000000
164161.750000 2322078.250000 18.925310 316.538239 718.097595 1.000000 1.000000 2.000000 1.000000
164161.656250 2322078.750000 18.925310 316.292877 708.978699 1.000000 1.000000 2.000000 1.000000
164161.578125 2322079.500000 18.925310 315.920837 699.456055 1.000000 1.000000 2.000000 1.000000
164163.078125 2322069.250000 18.925310 315.900513 764.267334 1.000000 1.000000 2.000000 1.000000
164163.718750 2322065.000000 18.925310 315.764954 796.964783 1.000000 1.000000 2.000000 1.000000
164161.515625 2322080.000000 18.925310 315.548767 689.996765 1.000000 1.000000 2.000000 1.000000
164161.437500 2322080.500000 18.925310 315.176727 678.258545 1.000000 1.000000 2.000000 1.000000
164161.359375 2322081.250000 18.925310 314.804657 662.674438 1.000000 1.000000 2.000000 1.000000
164163.625000 2322065.500000 18.925310 314.451263 789.330872 1.000000 1.000000 2.000000 1.000000
164161.296875 2322081.750000 18.925310 314.432617 643.435791 1.000000 1.000000 2.000000 1.000000
164161.218750 2322082.500000 18.925310 314.060547 624.617004 1.000000 1.000000 2.000000 1.000000
164161.156250 2322083.000000 18.925310 313.688477 609.515442 1.000000 1.000000 2.000000 1.000000
164163.171875 2322068.500000 18.925310 313.381165 766.999023 1.000000 1.000000 2.000000 1.000000
164163.531250 2322066.250000 18.925310 313.137573 782.478271 1.000000 1.000000 2.000000 1.000000
164163.437500 2322066.750000 18.925310 311.823853 777.017822 1.000000 1.000000 2.000000 1.000000
164163.265625 2322068.000000 18.925310 310.647339 769.478027 1.000000 1.000000 2.000000 1.000000
